registry_id	entry_id	entry_protocol_id
minecraft:block	minecraft:acacia_slab	560
minecraft:block	minecraft:acacia_stairs	473
minecraft:block	minecraft:acacia_trapdoor	301
minecraft:block	minecraft:acacia_wall_hanging_sign	233
minecraft:block	minecraft:acacia_wall_sign	211
minecraft:block	minecraft:acacia_wood	75
minecraft:block	minecraft:activator_rail	439
minecraft:block	minecraft:air	0
minecraft:block	minecraft:allium	158
minecraft:block	minecraft:amethyst_block	924
minecraft:block	minecraft:amethyst_cluster	926
minecraft:block	minecraft:ancient_debris	862
minecraft:block	minecraft:andesite	6
minecraft:block	minecraft:andesite_slab	776
minecraft:block	minecraft:andesite_stairs	763
minecraft:block	minecraft:andesite_wall	788
minecraft:block	minecraft:anvil	424
minecraft:block	minecraft:attached_melon_stem	328
minecraft:block	minecraft:attached_pumpkin_stem	327
minecraft:block	minecraft:azalea	1033
minecraft:block	minecraft:azalea_leaves	97
minecraft:block	minecraft:azure_bluet	159
minecraft:block	minecraft:bamboo	748
minecraft:block	minecraft:bamboo_block	60
minecraft:block	minecraft:bamboo_button	409
minecraft:block	minecraft:bamboo_door	611
minecraft:block	minecraft:bamboo_fence	602
minecraft:block	minecraft:bamboo_fence_gate	593
minecraft:block	minecraft:bamboo_hanging_sign	229
minecraft:block	minecraft:bamboo_mosaic	24
minecraft:block	minecraft:bamboo_mosaic_slab	566
minecraft:block	minecraft:bamboo_mosaic_stairs	479
minecraft:block	minecraft:bamboo_planks	23
minecraft:block	minecraft:bamboo_pressure_plate	254
minecraft:block	minecraft:bamboo_sapling	747
minecraft:block	minecraft:bamboo_sign	203
minecraft:block	minecraft:bamboo_slab	565
minecraft:block	minecraft:bamboo_stairs	478
minecraft:block	minecraft:bamboo_trapdoor	306
minecraft:block	minecraft:bamboo_wall_hanging_sign	241
minecraft:block	minecraft:bamboo_wall_sign	217
minecraft:block	minecraft:barrel	795
minecraft:block	minecraft:barrier	481
minecraft:block	minecraft:basalt	271
minecraft:block	minecraft:beacon	366
minecraft:block	minecraft:bedrock	34
minecraft:block	minecraft:bee_nest	857
minecraft:block	minecraft:beehive	858
minecraft:block	minecraft:beetroots	622
minecraft:block	minecraft:bell	804
minecraft:block	minecraft:big_dripleaf	1038
minecraft:block	minecraft:big_dripleaf_stem	1039
minecraft:block	minecraft:birch_button	402
minecraft:block	minecraft:birch_door	604
minecraft:block	minecraft:birch_fence	595
minecraft:block	minecraft:birch_fence_gate	586
minecraft:block	minecraft:birch_hanging_sign	220
minecraft:block	minecraft:birch_leaves	90
minecraft:block	minecraft:birch_log	51
minecraft:block	minecraft:birch_planks	15
minecraft:block	minecraft:birch_pressure_plate	247
minecraft:block	minecraft:birch_sapling	27
minecraft:block	minecraft:birch_sign	196
minecraft:block	minecraft:birch_slab	558
minecraft:block	minecraft:birch_stairs	363
minecraft:block	minecraft:birch_trapdoor	299
minecraft:block	minecraft:birch_wall_hanging_sign	232
minecraft:block	minecraft:birch_wall_sign	210
minecraft:block	minecraft:birch_wood	73
minecraft:block	minecraft:black_banner	535
minecraft:block	minecraft:black_bed	125
minecraft:block	minecraft:black_candle	906
minecraft:block	minecraft:black_candle_cake	923
minecraft:block	minecraft:black_carpet	510
minecraft:block	minecraft:black_concrete	682
minecraft:block	minecraft:black_concrete_powder	698
minecraft:block	minecraft:black_glazed_terracotta	666
minecraft:block	minecraft:black_shulker_box	650
minecraft:block	minecraft:black_stained_glass	296
minecraft:block	minecraft:black_stained_glass_pane	472
minecraft:block	minecraft:black_terracotta	456
minecraft:block	minecraft:black_wall_banner	551
minecraft:block	minecraft:black_wool	152
minecraft:block	minecraft:blackstone	870
minecraft:block	minecraft:blackstone_slab	873
minecraft:block	minecraft:blackstone_stairs	871
minecraft:block	minecraft:blackstone_wall	872
minecraft:block	minecraft:blast_furnace	797
minecraft:block	minecraft:blue_banner	531
minecraft:block	minecraft:blue_bed	121
minecraft:block	minecraft:blue_candle	902
minecraft:block	minecraft:blue_candle_cake	919
minecraft:block	minecraft:blue_carpet	506
minecraft:block	minecraft:blue_concrete	678
minecraft:block	minecraft:blue_concrete_powder	694
minecraft:block	minecraft:blue_glazed_terracotta	662
minecraft:block	minecraft:blue_ice	745
minecraft:block	minecraft:blue_orchid	157
minecraft:block	minecraft:blue_shulker_box	646
minecraft:block	minecraft:blue_stained_glass	292
minecraft:block	minecraft:blue_stained_glass_pane	468
minecraft:block	minecraft:blue_terracotta	452
minecraft:block	minecraft:blue_wall_banner	547
minecraft:block	minecraft:blue_wool	148
minecraft:block	minecraft:bone_block	631
minecraft:block	minecraft:bookshelf	174
minecraft:block	minecraft:brain_coral	720
minecraft:block	minecraft:brain_coral_block	710
minecraft:block	minecraft:brain_coral_fan	730
minecraft:block	minecraft:brain_coral_wall_fan	740
minecraft:block	minecraft:brewing_stand	344
minecraft:block	minecraft:brick_slab	573
minecraft:block	minecraft:brick_stairs	334
minecraft:block	minecraft:brick_wall	780
minecraft:block	minecraft:bricks	172
minecraft:block	minecraft:brown_banner	532
minecraft:block	minecraft:brown_bed	122
minecraft:block	minecraft:brown_candle	903
minecraft:block	minecraft:brown_candle_cake	920
minecraft:block	minecraft:brown_carpet	507
minecraft:block	minecraft:brown_concrete	679
minecraft:block	minecraft:brown_concrete_powder	695
minecraft:block	minecraft:brown_glazed_terracotta	663
minecraft:block	minecraft:brown_mushroom	168
minecraft:block	minecraft:brown_mushroom_block	319
minecraft:block	minecraft:brown_shulker_box	647
minecraft:block	minecraft:brown_stained_glass	293
minecraft:block	minecraft:brown_stained_glass_pane	469
minecraft:block	minecraft:brown_terracotta	453
minecraft:block	minecraft:brown_wall_banner	548
minecraft:block	minecraft:brown_wool	149
minecraft:block	minecraft:bubble_column	752
minecraft:block	minecraft:bubble_coral	721
minecraft:block	minecraft:bubble_coral_block	711
minecraft:block	minecraft:bubble_coral_fan	731
minecraft:block	minecraft:bubble_coral_wall_fan	741
minecraft:block	minecraft:budding_amethyst	925
minecraft:block	minecraft:cactus	263
minecraft:block	minecraft:cake	279
minecraft:block	minecraft:calcite	944
minecraft:block	minecraft:calibrated_sculk_sensor	948
minecraft:block	minecraft:campfire	807
minecraft:block	minecraft:candle	890
minecraft:block	minecraft:candle_cake	907
minecraft:block	minecraft:carrots	398
minecraft:block	minecraft:cartography_table	798
minecraft:block	minecraft:carved_pumpkin	277
minecraft:block	minecraft:cauldron	345
minecraft:block	minecraft:cave_air	751
minecraft:block	minecraft:cave_vines	1030
minecraft:block	minecraft:cave_vines_plant	1031
minecraft:block	minecraft:chain	323
minecraft:block	minecraft:chain_command_block	626
minecraft:block	minecraft:cherry_button	405
minecraft:block	minecraft:cherry_door	607
minecraft:block	minecraft:cherry_fence	598
minecraft:block	minecraft:cherry_fence_gate	589
minecraft:block	minecraft:cherry_hanging_sign	222
minecraft:block	minecraft:cherry_leaves	93
minecraft:block	minecraft:cherry_log	54
minecraft:block	minecraft:cherry_planks	18
minecraft:block	minecraft:cherry_pressure_plate	250
minecraft:block	minecraft:cherry_sapling	30
minecraft:block	minecraft:cherry_sign	198
minecraft:block	minecraft:cherry_slab	561
minecraft:block	minecraft:cherry_stairs	474
minecraft:block	minecraft:cherry_trapdoor	302
minecraft:block	minecraft:cherry_wall_hanging_sign	234
minecraft:block	minecraft:cherry_wall_sign	212
minecraft:block	minecraft:cherry_wood	76
minecraft:block	minecraft:chest	185
minecraft:block	minecraft:chipped_anvil	425
minecraft:block	minecraft:chiseled_bookshelf	175
minecraft:block	minecraft:chiseled_copper	966
minecraft:block	minecraft:chiseled_deepslate	1061
minecraft:block	minecraft:chiseled_nether_bricks	887
minecraft:block	minecraft:chiseled_polished_blackstone	877
minecraft:block	minecraft:chiseled_quartz_block	436
minecraft:block	minecraft:chiseled_red_sandstone	553
minecraft:block	minecraft:chiseled_sandstone	107
minecraft:block	minecraft:chiseled_stone_bricks	310
minecraft:block	minecraft:chiseled_tuff	938
minecraft:block	minecraft:chiseled_tuff_bricks	943
minecraft:block	minecraft:chorus_flower	614
minecraft:block	minecraft:chorus_plant	613
minecraft:block	minecraft:clay	264
minecraft:block	minecraft:coal_block	512
minecraft:block	minecraft:coal_ore	46
minecraft:block	minecraft:coarse_dirt	10
minecraft:block	minecraft:cobbled_deepslate	1045
minecraft:block	minecraft:cobbled_deepslate_slab	1047
minecraft:block	minecraft:cobbled_deepslate_stairs	1046
minecraft:block	minecraft:cobbled_deepslate_wall	1048
minecraft:block	minecraft:cobblestone	12
minecraft:block	minecraft:cobblestone_slab	572
minecraft:block	minecraft:cobblestone_stairs	207
minecraft:block	minecraft:cobblestone_wall	367
minecraft:block	minecraft:cobweb	129
minecraft:block	minecraft:cocoa	354
minecraft:block	minecraft:command_block	365
minecraft:block	minecraft:comparator	430
minecraft:block	minecraft:composter	855
minecraft:block	minecraft:conduit	746
minecraft:block	minecraft:copper_block	953
minecraft:block	minecraft:copper_bulb	1019
minecraft:block	minecraft:copper_door	995
minecraft:block	minecraft:copper_grate	1011
minecraft:block	minecraft:copper_ore	957
minecraft:block	minecraft:copper_trapdoor	1003
minecraft:block	minecraft:cornflower	165
minecraft:block	minecraft:cracked_deepslate_bricks	1062
minecraft:block	minecraft:cracked_deepslate_tiles	1063
minecraft:block	minecraft:cracked_nether_bricks	888
minecraft:block	minecraft:cracked_polished_blackstone_bricks	876
minecraft:block	minecraft:cracked_stone_bricks	309
minecraft:block	minecraft:crafter	1077
minecraft:block	minecraft:crafting_table	190
minecraft:block	minecraft:creaking_heart	183
minecraft:block	minecraft:creeper_head	418
minecraft:block	minecraft:creeper_wall_head	419
minecraft:block	minecraft:crimson_button	845
minecraft:block	minecraft:crimson_door	847
minecraft:block	minecraft:crimson_fence	837
minecraft:block	minecraft:crimson_fence_gate	841
minecraft:block	minecraft:crimson_fungus	824
minecraft:block	minecraft:crimson_hanging_sign	226
minecraft:block	minecraft:crimson_hyphae	821
minecraft:block	minecraft:crimson_nylium	823
minecraft:block	minecraft:crimson_planks	831
minecraft:block	minecraft:crimson_pressure_plate	835
minecraft:block	minecraft:crimson_roots	830
minecraft:block	minecraft:crimson_sign	849
minecraft:block	minecraft:crimson_slab	833
minecraft:block	minecraft:crimson_stairs	843
minecraft:block	minecraft:crimson_stem	819
minecraft:block	minecraft:crimson_trapdoor	839
minecraft:block	minecraft:crimson_wall_hanging_sign	239
minecraft:block	minecraft:crimson_wall_sign	851
minecraft:block	minecraft:crying_obsidian	863
minecraft:block	minecraft:cut_copper	962
minecraft:block	minecraft:cut_copper_slab	978
minecraft:block	minecraft:cut_copper_stairs	974
minecraft:block	minecraft:cut_red_sandstone	554
minecraft:block	minecraft:cut_red_sandstone_slab	579
minecraft:block	minecraft:cut_sandstone	108
minecraft:block	minecraft:cut_sandstone_slab	570
minecraft:block	minecraft:cyan_banner	529
minecraft:block	minecraft:cyan_bed	119
minecraft:block	minecraft:cyan_candle	900
minecraft:block	minecraft:cyan_candle_cake	917
minecraft:block	minecraft:cyan_carpet	504
minecraft:block	minecraft:cyan_concrete	676
minecraft:block	minecraft:cyan_concrete_powder	692
minecraft:block	minecraft:cyan_glazed_terracotta	660
minecraft:block	minecraft:cyan_shulker_box	644
minecraft:block	minecraft:cyan_stained_glass	290
minecraft:block	minecraft:cyan_stained_glass_pane	466
minecraft:block	minecraft:cyan_terracotta	450
minecraft:block	minecraft:cyan_wall_banner	545
minecraft:block	minecraft:cyan_wool	146
minecraft:block	minecraft:damaged_anvil	426
minecraft:block	minecraft:dandelion	154
minecraft:block	minecraft:dark_oak_button	406
minecraft:block	minecraft:dark_oak_door	608
minecraft:block	minecraft:dark_oak_fence	599
minecraft:block	minecraft:dark_oak_fence_gate	590
minecraft:block	minecraft:dark_oak_hanging_sign	224
minecraft:block	minecraft:dark_oak_leaves	94
minecraft:block	minecraft:dark_oak_log	55
minecraft:block	minecraft:dark_oak_planks	19
minecraft:block	minecraft:dark_oak_pressure_plate	251
minecraft:block	minecraft:dark_oak_sapling	31
minecraft:block	minecraft:dark_oak_sign	200
minecraft:block	minecraft:dark_oak_slab	562
minecraft:block	minecraft:dark_oak_stairs	475
minecraft:block	minecraft:dark_oak_trapdoor	303
minecraft:block	minecraft:dark_oak_wall_hanging_sign	236
minecraft:block	minecraft:dark_oak_wall_sign	214
minecraft:block	minecraft:dark_oak_wood	77
minecraft:block	minecraft:dark_prismarine	486
minecraft:block	minecraft:dark_prismarine_slab	492
minecraft:block	minecraft:dark_prismarine_stairs	489
minecraft:block	minecraft:daylight_detector	431
minecraft:block	minecraft:dead_brain_coral	715
minecraft:block	minecraft:dead_brain_coral_block	705
minecraft:block	minecraft:dead_brain_coral_fan	725
minecraft:block	minecraft:dead_brain_coral_wall_fan	735
minecraft:block	minecraft:dead_bubble_coral	716
minecraft:block	minecraft:dead_bubble_coral_block	706
minecraft:block	minecraft:dead_bubble_coral_fan	726
minecraft:block	minecraft:dead_bubble_coral_wall_fan	736
minecraft:block	minecraft:dead_bush	132
minecraft:block	minecraft:dead_fire_coral	717
minecraft:block	minecraft:dead_fire_coral_block	707
minecraft:block	minecraft:dead_fire_coral_fan	727
minecraft:block	minecraft:dead_fire_coral_wall_fan	737
minecraft:block	minecraft:dead_horn_coral	718
minecraft:block	minecraft:dead_horn_coral_block	708
minecraft:block	minecraft:dead_horn_coral_fan	728
minecraft:block	minecraft:dead_horn_coral_wall_fan	738
minecraft:block	minecraft:dead_tube_coral	714
minecraft:block	minecraft:dead_tube_coral_block	704
minecraft:block	minecraft:dead_tube_coral_fan	724
minecraft:block	minecraft:dead_tube_coral_wall_fan	734
minecraft:block	minecraft:decorated_pot	1076
minecraft:block	minecraft:deepslate	1044
minecraft:block	minecraft:deepslate_brick_slab	1059
minecraft:block	minecraft:deepslate_brick_stairs	1058
minecraft:block	minecraft:deepslate_brick_wall	1060
minecraft:block	minecraft:deepslate_bricks	1057
minecraft:block	minecraft:deepslate_coal_ore	47
minecraft:block	minecraft:deepslate_copper_ore	958
minecraft:block	minecraft:deepslate_diamond_ore	188
minecraft:block	minecraft:deepslate_emerald_ore	357
minecraft:block	minecraft:deepslate_gold_ore	43
minecraft:block	minecraft:deepslate_iron_ore	45
minecraft:block	minecraft:deepslate_lapis_ore	103
minecraft:block	minecraft:deepslate_redstone_ore	256
minecraft:block	minecraft:deepslate_tile_slab	1055
minecraft:block	minecraft:deepslate_tile_stairs	1054
minecraft:block	minecraft:deepslate_tile_wall	1056
minecraft:block	minecraft:deepslate_tiles	1053
minecraft:block	minecraft:detector_rail	127
minecraft:block	minecraft:diamond_block	189
minecraft:block	minecraft:diamond_ore	187
minecraft:block	minecraft:diorite	4
minecraft:block	minecraft:diorite_slab	779
minecraft:block	minecraft:diorite_stairs	766
minecraft:block	minecraft:diorite_wall	792
minecraft:block	minecraft:dirt	9
minecraft:block	minecraft:dirt_path	623
minecraft:block	minecraft:dispenser	105
minecraft:block	minecraft:dragon_egg	352
minecraft:block	minecraft:dragon_head	420
minecraft:block	minecraft:dragon_wall_head	421
minecraft:block	minecraft:dried_kelp_block	701
minecraft:block	minecraft:dripstone_block	1029
minecraft:block	minecraft:dropper	440
minecraft:block	minecraft:emerald_block	361
minecraft:block	minecraft:emerald_ore	356
minecraft:block	minecraft:enchanting_table	343
minecraft:block	minecraft:end_gateway	624
minecraft:block	minecraft:end_portal	349
minecraft:block	minecraft:end_portal_frame	350
minecraft:block	minecraft:end_rod	612
minecraft:block	minecraft:end_stone	351
minecraft:block	minecraft:end_stone_brick_slab	772
minecraft:block	minecraft:end_stone_brick_stairs	758
minecraft:block	minecraft:end_stone_brick_wall	791
minecraft:block	minecraft:end_stone_bricks	618
minecraft:block	minecraft:ender_chest	358
minecraft:block	minecraft:exposed_chiseled_copper	965
minecraft:block	minecraft:exposed_copper	954
minecraft:block	minecraft:exposed_copper_bulb	1020
minecraft:block	minecraft:exposed_copper_door	996
minecraft:block	minecraft:exposed_copper_grate	1012
minecraft:block	minecraft:exposed_copper_trapdoor	1004
minecraft:block	minecraft:exposed_cut_copper	961
minecraft:block	minecraft:exposed_cut_copper_slab	977
minecraft:block	minecraft:exposed_cut_copper_stairs	973
minecraft:block	minecraft:farmland	192
minecraft:block	minecraft:fern	131
minecraft:block	minecraft:fire	180
minecraft:block	minecraft:fire_coral	722
minecraft:block	minecraft:fire_coral_block	712
minecraft:block	minecraft:fire_coral_fan	732
minecraft:block	minecraft:fire_coral_wall_fan	742
minecraft:block	minecraft:fletching_table	799
minecraft:block	minecraft:flower_pot	369
minecraft:block	minecraft:flowering_azalea	1034
minecraft:block	minecraft:flowering_azalea_leaves	98
minecraft:block	minecraft:frogspawn	1074
minecraft:block	minecraft:frosted_ice	627
minecraft:block	minecraft:furnace	193
minecraft:block	minecraft:gilded_blackstone	881
minecraft:block	minecraft:glass	101
minecraft:block	minecraft:glass_pane	324
minecraft:block	minecraft:glow_lichen	332
minecraft:block	minecraft:glowstone	275
minecraft:block	minecraft:gold_block	170
minecraft:block	minecraft:gold_ore	42
minecraft:block	minecraft:granite	2
minecraft:block	minecraft:granite_slab	775
minecraft:block	minecraft:granite_stairs	762
minecraft:block	minecraft:granite_wall	784
minecraft:block	minecraft:grass_block	8
minecraft:block	minecraft:gravel	40
minecraft:block	minecraft:gray_banner	527
minecraft:block	minecraft:gray_bed	117
minecraft:block	minecraft:gray_candle	898
minecraft:block	minecraft:gray_candle_cake	915
minecraft:block	minecraft:gray_carpet	502
minecraft:block	minecraft:gray_concrete	674
minecraft:block	minecraft:gray_concrete_powder	690
minecraft:block	minecraft:gray_glazed_terracotta	658
minecraft:block	minecraft:gray_shulker_box	642
minecraft:block	minecraft:gray_stained_glass	288
minecraft:block	minecraft:gray_stained_glass_pane	464
minecraft:block	minecraft:gray_terracotta	448
minecraft:block	minecraft:gray_wall_banner	543
minecraft:block	minecraft:gray_wool	144
minecraft:block	minecraft:green_banner	533
minecraft:block	minecraft:green_bed	123
minecraft:block	minecraft:green_candle	904
minecraft:block	minecraft:green_candle_cake	921
minecraft:block	minecraft:green_carpet	508
minecraft:block	minecraft:green_concrete	680
minecraft:block	minecraft:green_concrete_powder	696
minecraft:block	minecraft:green_glazed_terracotta	664
minecraft:block	minecraft:green_shulker_box	648
minecraft:block	minecraft:green_stained_glass	294
minecraft:block	minecraft:green_stained_glass_pane	470
minecraft:block	minecraft:green_terracotta	454
minecraft:block	minecraft:green_wall_banner	549
minecraft:block	minecraft:green_wool	150
minecraft:block	minecraft:grindstone	800
minecraft:block	minecraft:hanging_roots	1041
minecraft:block	minecraft:hay_block	494
minecraft:block	minecraft:heavy_core	1080
minecraft:block	minecraft:heavy_weighted_pressure_plate	429
minecraft:block	minecraft:honey_block	859
minecraft:block	minecraft:honeycomb_block	860
minecraft:block	minecraft:hopper	434
minecraft:block	minecraft:horn_coral	723
minecraft:block	minecraft:horn_coral_block	713
minecraft:block	minecraft:horn_coral_fan	733
minecraft:block	minecraft:horn_coral_wall_fan	743
minecraft:block	minecraft:ice	261
minecraft:block	minecraft:infested_chiseled_stone_bricks	318
minecraft:block	minecraft:infested_cobblestone	314
minecraft:block	minecraft:infested_cracked_stone_bricks	317
minecraft:block	minecraft:infested_deepslate	1064
minecraft:block	minecraft:infested_mossy_stone_bricks	316
minecraft:block	minecraft:infested_stone	313
minecraft:block	minecraft:infested_stone_bricks	315
minecraft:block	minecraft:iron_bars	322
minecraft:block	minecraft:iron_block	171
minecraft:block	minecraft:iron_door	244
minecraft:block	minecraft:iron_ore	44
minecraft:block	minecraft:iron_trapdoor	483
minecraft:block	minecraft:jack_o_lantern	278
minecraft:block	minecraft:jigsaw	854
minecraft:block	minecraft:jukebox	266
minecraft:block	minecraft:jungle_button	403
minecraft:block	minecraft:jungle_door	605
minecraft:block	minecraft:jungle_fence	596
minecraft:block	minecraft:jungle_fence_gate	587
minecraft:block	minecraft:jungle_hanging_sign	223
minecraft:block	minecraft:jungle_leaves	91
minecraft:block	minecraft:jungle_log	52
minecraft:block	minecraft:jungle_planks	16
minecraft:block	minecraft:jungle_pressure_plate	248
minecraft:block	minecraft:jungle_sapling	28
minecraft:block	minecraft:jungle_sign	199
minecraft:block	minecraft:jungle_slab	559
minecraft:block	minecraft:jungle_stairs	364
minecraft:block	minecraft:jungle_trapdoor	300
minecraft:block	minecraft:jungle_wall_hanging_sign	235
minecraft:block	minecraft:jungle_wall_sign	213
minecraft:block	minecraft:jungle_wood	74
minecraft:block	minecraft:kelp	699
minecraft:block	minecraft:kelp_plant	700
minecraft:block	minecraft:ladder	205
minecraft:block	minecraft:lantern	805
minecraft:block	minecraft:lapis_block	104
minecraft:block	minecraft:lapis_ore	102
minecraft:block	minecraft:large_amethyst_bud	927
minecraft:block	minecraft:large_fern	519
minecraft:block	minecraft:lava	36
minecraft:block	minecraft:lava_cauldron	347
minecraft:block	minecraft:lectern	801
minecraft:block	minecraft:lever	242
minecraft:block	minecraft:light	482
minecraft:block	minecraft:light_blue_banner	523
minecraft:block	minecraft:light_blue_bed	113
minecraft:block	minecraft:light_blue_candle	894
minecraft:block	minecraft:light_blue_candle_cake	911
minecraft:block	minecraft:light_blue_carpet	498
minecraft:block	minecraft:light_blue_concrete	670
minecraft:block	minecraft:light_blue_concrete_powder	686
minecraft:block	minecraft:light_blue_glazed_terracotta	654
minecraft:block	minecraft:light_blue_shulker_box	638
minecraft:block	minecraft:light_blue_stained_glass	284
minecraft:block	minecraft:light_blue_stained_glass_pane	460
minecraft:block	minecraft:light_blue_terracotta	444
minecraft:block	minecraft:light_blue_wall_banner	539
minecraft:block	minecraft:light_blue_wool	140
minecraft:block	minecraft:light_gray_banner	528
minecraft:block	minecraft:light_gray_bed	118
minecraft:block	minecraft:light_gray_candle	899
minecraft:block	minecraft:light_gray_candle_cake	916
minecraft:block	minecraft:light_gray_carpet	503
minecraft:block	minecraft:light_gray_concrete	675
minecraft:block	minecraft:light_gray_concrete_powder	691
minecraft:block	minecraft:light_gray_glazed_terracotta	659
minecraft:block	minecraft:light_gray_shulker_box	643
minecraft:block	minecraft:light_gray_stained_glass	289
minecraft:block	minecraft:light_gray_stained_glass_pane	465
minecraft:block	minecraft:light_gray_terracotta	449
minecraft:block	minecraft:light_gray_wall_banner	544
minecraft:block	minecraft:light_gray_wool	145
minecraft:block	minecraft:light_weighted_pressure_plate	428
minecraft:block	minecraft:lightning_rod	1027
minecraft:block	minecraft:lilac	515
minecraft:block	minecraft:lily_of_the_valley	167
minecraft:block	minecraft:lily_pad	338
minecraft:block	minecraft:lime_banner	525
minecraft:block	minecraft:lime_bed	115
minecraft:block	minecraft:lime_candle	896
minecraft:block	minecraft:lime_candle_cake	913
minecraft:block	minecraft:lime_carpet	500
minecraft:block	minecraft:lime_concrete	672
minecraft:block	minecraft:lime_concrete_powder	688
minecraft:block	minecraft:lime_glazed_terracotta	656
minecraft:block	minecraft:lime_shulker_box	640
minecraft:block	minecraft:lime_stained_glass	286
minecraft:block	minecraft:lime_stained_glass_pane	462
minecraft:block	minecraft:lime_terracotta	446
minecraft:block	minecraft:lime_wall_banner	541
minecraft:block	minecraft:lime_wool	142
minecraft:block	minecraft:lodestone	869
minecraft:block	minecraft:loom	794
minecraft:block	minecraft:magenta_banner	522
minecraft:block	minecraft:magenta_bed	112
minecraft:block	minecraft:magenta_candle	893
minecraft:block	minecraft:magenta_candle_cake	910
minecraft:block	minecraft:magenta_carpet	497
minecraft:block	minecraft:magenta_concrete	669
minecraft:block	minecraft:magenta_concrete_powder	685
minecraft:block	minecraft:magenta_glazed_terracotta	653
minecraft:block	minecraft:magenta_shulker_box	637
minecraft:block	minecraft:magenta_stained_glass	283
minecraft:block	minecraft:magenta_stained_glass_pane	459
minecraft:block	minecraft:magenta_terracotta	443
minecraft:block	minecraft:magenta_wall_banner	538
minecraft:block	minecraft:magenta_wool	139
minecraft:block	minecraft:magma_block	628
minecraft:block	minecraft:mangrove_button	408
minecraft:block	minecraft:mangrove_door	610
minecraft:block	minecraft:mangrove_fence	601
minecraft:block	minecraft:mangrove_fence_gate	592
minecraft:block	minecraft:mangrove_hanging_sign	228
minecraft:block	minecraft:mangrove_leaves	96
minecraft:block	minecraft:mangrove_log	57
minecraft:block	minecraft:mangrove_planks	22
minecraft:block	minecraft:mangrove_pressure_plate	253
minecraft:block	minecraft:mangrove_propagule	33
minecraft:block	minecraft:mangrove_roots	58
minecraft:block	minecraft:mangrove_sign	202
minecraft:block	minecraft:mangrove_slab	564
minecraft:block	minecraft:mangrove_stairs	477
minecraft:block	minecraft:mangrove_trapdoor	305
minecraft:block	minecraft:mangrove_wall_hanging_sign	238
minecraft:block	minecraft:mangrove_wall_sign	216
minecraft:block	minecraft:mangrove_wood	78
minecraft:block	minecraft:medium_amethyst_bud	928
minecraft:block	minecraft:melon	326
minecraft:block	minecraft:melon_stem	330
minecraft:block	minecraft:moss_block	1037
