registry_id	entry_id	entry_protocol_id
minecraft:attribute_type	minecraft:ambient_sounds	13
minecraft:attribute_type	minecraft:angle_degrees	3
minecraft:attribute_type	minecraft:argb_color	5
minecraft:attribute_type	minecraft:background_music	12
minecraft:attribute_type	minecraft:bed_rule	9
minecraft:attribute_type	minecraft:boolean	0
minecraft:attribute_type	minecraft:float	2
minecraft:attribute_type	minecraft:integer	6
minecraft:attribute_type	minecraft:mob_spawn_settings	14
minecraft:attribute_type	minecraft:moon_phase	7
minecraft:attribute_type	minecraft:particle	10
minecraft:attribute_type	minecraft:rgb_color	4
minecraft:attribute_type	minecraft:tri_state	1
minecraft:block	minecraft:acacia_button	499
minecraft:block	minecraft:acacia_door	705
minecraft:block	minecraft:acacia_fence	695
minecraft:block	minecraft:acacia_fence_gate	685
minecraft:block	minecraft:acacia_hanging_sign	283
minecraft:block	minecraft:acacia_leaves	98
minecraft:block	minecraft:acacia_log	55
minecraft:block	minecraft:acacia_planks	17
minecraft:block	minecraft:acacia_pressure_plate	313
minecraft:block	minecraft:acacia_sapling	30
minecraft:block	minecraft:acacia_shelf	223
minecraft:block	minecraft:acacia_sign	257
minecraft:block	minecraft:acacia_slab	657
minecraft:block	minecraft:acacia_stairs	569
minecraft:block	minecraft:acacia_trapdoor	369
minecraft:block	minecraft:acacia_wall_hanging_sign	296
minecraft:block	minecraft:acacia_wall_sign	272
minecraft:block	minecraft:acacia_wood	79
minecraft:block	minecraft:activator_rail	535
minecraft:block	minecraft:air	0
minecraft:block	minecraft:allium	205
minecraft:block	minecraft:amethyst_block	1068
minecraft:block	minecraft:amethyst_cluster	1070
minecraft:block	minecraft:ancient_debris	1006
minecraft:block	minecraft:andesite	6
minecraft:block	minecraft:andesite_slab	910
minecraft:block	minecraft:andesite_stairs	897
minecraft:block	minecraft:andesite_wall	922
minecraft:block	minecraft:anvil	520
minecraft:block	minecraft:attached_melon_stem	413
minecraft:block	minecraft:attached_pumpkin_stem	412
minecraft:block	minecraft:azalea	1228
minecraft:block	minecraft:azalea_leaves	106
minecraft:block	minecraft:azure_bluet	206
minecraft:block	minecraft:bamboo	882
minecraft:block	minecraft:bamboo_block	63
minecraft:block	minecraft:bamboo_button	505
minecraft:block	minecraft:bamboo_door	711
minecraft:block	minecraft:bamboo_fence	701
minecraft:block	minecraft:bamboo_fence_gate	691
minecraft:block	minecraft:bamboo_hanging_sign	292
minecraft:block	minecraft:bamboo_mosaic	25
minecraft:block	minecraft:bamboo_mosaic_slab	664
minecraft:block	minecraft:bamboo_mosaic_stairs	576
minecraft:block	minecraft:bamboo_planks	24
minecraft:block	minecraft:bamboo_pressure_plate	319
minecraft:block	minecraft:bamboo_sapling	881
minecraft:block	minecraft:bamboo_shelf	224
minecraft:block	minecraft:bamboo_sign	264
minecraft:block	minecraft:bamboo_slab	663
minecraft:block	minecraft:bamboo_stairs	575
minecraft:block	minecraft:bamboo_trapdoor	375
minecraft:block	minecraft:bamboo_wall_hanging_sign	305
minecraft:block	minecraft:bamboo_wall_sign	279
minecraft:block	minecraft:barrel	929
minecraft:block	minecraft:barrier	578
minecraft:block	minecraft:basalt	337
minecraft:block	minecraft:beacon	459
minecraft:block	minecraft:bedrock	36
minecraft:block	minecraft:bee_nest	1001
minecraft:block	minecraft:beehive	1002
minecraft:block	minecraft:beetroots	723
minecraft:block	minecraft:bell	938
minecraft:block	minecraft:big_dripleaf	1235
minecraft:block	minecraft:big_dripleaf_stem	1236
minecraft:block	minecraft:birch_button	497
minecraft:block	minecraft:birch_door	703
minecraft:block	minecraft:birch_fence	693
minecraft:block	minecraft:birch_fence_gate	683
minecraft:block	minecraft:birch_hanging_sign	282
minecraft:block	minecraft:birch_leaves	96
minecraft:block	minecraft:birch_log	53
minecraft:block	minecraft:birch_planks	15
minecraft:block	minecraft:birch_pressure_plate	311
minecraft:block	minecraft:birch_sapling	28
minecraft:block	minecraft:birch_shelf	225
minecraft:block	minecraft:birch_sign	256
minecraft:block	minecraft:birch_slab	655
minecraft:block	minecraft:birch_stairs	456
minecraft:block	minecraft:birch_trapdoor	367
minecraft:block	minecraft:birch_wall_hanging_sign	295
minecraft:block	minecraft:birch_wall_sign	271
minecraft:block	minecraft:birch_wood	77
minecraft:block	minecraft:black_banner	632
minecraft:block	minecraft:black_bed	134
minecraft:block	minecraft:black_candle	1050
minecraft:block	minecraft:black_candle_cake	1067
minecraft:block	minecraft:black_carpet	607
minecraft:block	minecraft:black_concrete	783
minecraft:block	minecraft:black_concrete_powder	831
minecraft:block	minecraft:black_concrete_slab	815
minecraft:block	minecraft:black_concrete_stairs	799
minecraft:block	minecraft:black_glazed_terracotta	767
minecraft:block	minecraft:black_shulker_box	751
minecraft:block	minecraft:black_stained_glass	364
minecraft:block	minecraft:black_stained_glass_pane	568
minecraft:block	minecraft:black_terracotta	552
minecraft:block	minecraft:black_wall_banner	648
minecraft:block	minecraft:black_wool	166
minecraft:block	minecraft:black_wool_slab	198
minecraft:block	minecraft:black_wool_stairs	182
minecraft:block	minecraft:blackstone	1014
minecraft:block	minecraft:blackstone_slab	1017
minecraft:block	minecraft:blackstone_stairs	1015
minecraft:block	minecraft:blackstone_wall	1016
minecraft:block	minecraft:blast_furnace	931
minecraft:block	minecraft:blue_banner	628
minecraft:block	minecraft:blue_bed	130
minecraft:block	minecraft:blue_candle	1046
minecraft:block	minecraft:blue_candle_cake	1063
minecraft:block	minecraft:blue_carpet	603
minecraft:block	minecraft:blue_concrete	779
minecraft:block	minecraft:blue_concrete_powder	827
minecraft:block	minecraft:blue_concrete_slab	811
minecraft:block	minecraft:blue_concrete_stairs	795
minecraft:block	minecraft:blue_glazed_terracotta	763
minecraft:block	minecraft:blue_ice	879
minecraft:block	minecraft:blue_orchid	204
minecraft:block	minecraft:blue_shulker_box	747
minecraft:block	minecraft:blue_stained_glass	360
minecraft:block	minecraft:blue_stained_glass_pane	564
minecraft:block	minecraft:blue_terracotta	548
minecraft:block	minecraft:blue_wall_banner	644
minecraft:block	minecraft:blue_wool	162
minecraft:block	minecraft:blue_wool_slab	194
minecraft:block	minecraft:blue_wool_stairs	178
minecraft:block	minecraft:bone_block	732
minecraft:block	minecraft:bookshelf	221
minecraft:block	minecraft:brain_coral	854
minecraft:block	minecraft:brain_coral_block	844
minecraft:block	minecraft:brain_coral_fan	864
minecraft:block	minecraft:brain_coral_wall_fan	874
minecraft:block	minecraft:brewing_stand	436
minecraft:block	minecraft:brick_slab	670
minecraft:block	minecraft:brick_stairs	420
minecraft:block	minecraft:brick_wall	914
minecraft:block	minecraft:bricks	219
minecraft:block	minecraft:brown_banner	629
minecraft:block	minecraft:brown_bed	131
minecraft:block	minecraft:brown_candle	1047
minecraft:block	minecraft:brown_candle_cake	1064
minecraft:block	minecraft:brown_carpet	604
minecraft:block	minecraft:brown_concrete	780
minecraft:block	minecraft:brown_concrete_powder	828
minecraft:block	minecraft:brown_concrete_slab	812
minecraft:block	minecraft:brown_concrete_stairs	796
minecraft:block	minecraft:brown_glazed_terracotta	764
minecraft:block	minecraft:brown_mushroom	215
minecraft:block	minecraft:brown_mushroom_block	388
minecraft:block	minecraft:brown_shulker_box	748
minecraft:block	minecraft:brown_stained_glass	361
minecraft:block	minecraft:brown_stained_glass_pane	565
minecraft:block	minecraft:brown_terracotta	549
minecraft:block	minecraft:brown_wall_banner	645
minecraft:block	minecraft:brown_wool	163
minecraft:block	minecraft:brown_wool_slab	195
minecraft:block	minecraft:brown_wool_stairs	179
minecraft:block	minecraft:bubble_column	886
minecraft:block	minecraft:bubble_coral	855
minecraft:block	minecraft:bubble_coral_block	845
minecraft:block	minecraft:bubble_coral_fan	865
minecraft:block	minecraft:bubble_coral_wall_fan	875
minecraft:block	minecraft:budding_amethyst	1069
minecraft:block	minecraft:bush	143
minecraft:block	minecraft:cactus	328
minecraft:block	minecraft:cactus_flower	329
minecraft:block	minecraft:cake	347
minecraft:block	minecraft:calcite	1115
minecraft:block	minecraft:calibrated_sculk_sensor	1119
minecraft:block	minecraft:campfire	949
minecraft:block	minecraft:candle	1034
minecraft:block	minecraft:candle_cake	1051
minecraft:block	minecraft:carrots	493
minecraft:block	minecraft:cartography_table	932
minecraft:block	minecraft:carved_pumpkin	345
minecraft:block	minecraft:cauldron	437
minecraft:block	minecraft:cave_air	885
minecraft:block	minecraft:cave_vines	1225
minecraft:block	minecraft:cave_vines_plant	1226
minecraft:block	minecraft:chain_command_block	727
minecraft:block	minecraft:cherry_button	500
minecraft:block	minecraft:cherry_door	706
minecraft:block	minecraft:cherry_fence	696
minecraft:block	minecraft:cherry_fence_gate	686
minecraft:block	minecraft:cherry_hanging_sign	284
minecraft:block	minecraft:cherry_leaves	99
minecraft:block	minecraft:cherry_log	56
minecraft:block	minecraft:cherry_planks	18
minecraft:block	minecraft:cherry_pressure_plate	314
minecraft:block	minecraft:cherry_sapling	31
minecraft:block	minecraft:cherry_shelf	226
minecraft:block	minecraft:cherry_sign	258
minecraft:block	minecraft:cherry_slab	658
minecraft:block	minecraft:cherry_stairs	570
minecraft:block	minecraft:cherry_trapdoor	370
minecraft:block	minecraft:cherry_wall_hanging_sign	297
minecraft:block	minecraft:cherry_wall_sign	273
minecraft:block	minecraft:cherry_wood	80
minecraft:block	minecraft:chest	245
minecraft:block	minecraft:chipped_anvil	521
minecraft:block	minecraft:chiseled_bookshelf	222
minecraft:block	minecraft:chiseled_cinnabar	1114
minecraft:block	minecraft:chiseled_copper	1142
minecraft:block	minecraft:chiseled_deepslate	1258
minecraft:block	minecraft:chiseled_nether_bricks	1031
minecraft:block	minecraft:chiseled_polished_blackstone	1021
minecraft:block	minecraft:chiseled_quartz_block	532
minecraft:block	minecraft:chiseled_red_sandstone	650
minecraft:block	minecraft:chiseled_resin_bricks	430
minecraft:block	minecraft:chiseled_sandstone	116
minecraft:block	minecraft:chiseled_stone_bricks	379
minecraft:block	minecraft:chiseled_sulfur	1101
minecraft:block	minecraft:chiseled_tuff	1082
minecraft:block	minecraft:chiseled_tuff_bricks	1087
minecraft:block	minecraft:chorus_flower	714
minecraft:block	minecraft:chorus_plant	713
minecraft:block	minecraft:cinnabar	1102
minecraft:block	minecraft:cinnabar_brick_slab	1111
minecraft:block	minecraft:cinnabar_brick_stairs	1112
minecraft:block	minecraft:cinnabar_brick_wall	1113
minecraft:block	minecraft:cinnabar_bricks	1110
minecraft:block	minecraft:cinnabar_slab	1103
minecraft:block	minecraft:cinnabar_stairs	1104
minecraft:block	minecraft:cinnabar_wall	1105
minecraft:block	minecraft:clay	330
minecraft:block	minecraft:closed_eyeblossom	1282
minecraft:block	minecraft:coal_block	609
minecraft:block	minecraft:coal_ore	48
minecraft:block	minecraft:coarse_dirt	10
minecraft:block	minecraft:cobbled_deepslate	1242
minecraft:block	minecraft:cobbled_deepslate_slab	1244
minecraft:block	minecraft:cobbled_deepslate_stairs	1243
minecraft:block	minecraft:cobbled_deepslate_wall	1245
minecraft:block	minecraft:cobblestone	12
minecraft:block	minecraft:cobblestone_slab	669
minecraft:block	minecraft:cobblestone_stairs	268
minecraft:block	minecraft:cobblestone_wall	460
minecraft:block	minecraft:cobweb	139
minecraft:block	minecraft:cocoa	446
minecraft:block	minecraft:command_block	458
minecraft:block	minecraft:comparator	526
minecraft:block	minecraft:composter	999
minecraft:block	minecraft:conduit	880
minecraft:block	minecraft:copper_bars	392
minecraft:block	minecraft:copper_block	1124
minecraft:block	minecraft:copper_bulb	1190
minecraft:block	minecraft:copper_chain	401
minecraft:block	minecraft:copper_chest	1198
minecraft:block	minecraft:copper_door	1166
minecraft:block	minecraft:copper_golem_statue	1206
minecraft:block	minecraft:copper_grate	1182
minecraft:block	minecraft:copper_lantern	941
minecraft:block	minecraft:copper_ore	1132
minecraft:block	minecraft:copper_torch	341
minecraft:block	minecraft:copper_trapdoor	1174
minecraft:block	minecraft:copper_wall_torch	342
minecraft:block	minecraft:cornflower	212
minecraft:block	minecraft:cracked_deepslate_bricks	1259
minecraft:block	minecraft:cracked_deepslate_tiles	1260
minecraft:block	minecraft:cracked_nether_bricks	1032
minecraft:block	minecraft:cracked_polished_blackstone_bricks	1020
minecraft:block	minecraft:cracked_stone_bricks	378
minecraft:block	minecraft:crafter	1274
minecraft:block	minecraft:crafting_table	250
minecraft:block	minecraft:creaking_heart	243
minecraft:block	minecraft:creeper_head	514
minecraft:block	minecraft:creeper_wall_head	515
minecraft:block	minecraft:crimson_button	987
minecraft:block	minecraft:crimson_door	989
minecraft:block	minecraft:crimson_fence	979
minecraft:block	minecraft:crimson_fence_gate	983
minecraft:block	minecraft:crimson_fungus	966
minecraft:block	minecraft:crimson_hanging_sign	288
minecraft:block	minecraft:crimson_hyphae	963
minecraft:block	minecraft:crimson_nylium	965
minecraft:block	minecraft:crimson_planks	973
minecraft:block	minecraft:crimson_pressure_plate	977
minecraft:block	minecraft:crimson_roots	972
minecraft:block	minecraft:crimson_shelf	227
minecraft:block	minecraft:crimson_sign	991
minecraft:block	minecraft:crimson_slab	975
minecraft:block	minecraft:crimson_stairs	985
minecraft:block	minecraft:crimson_stem	961
minecraft:block	minecraft:crimson_trapdoor	981
minecraft:block	minecraft:crimson_wall_hanging_sign	303
minecraft:block	minecraft:crimson_wall_sign	993
minecraft:block	minecraft:crying_obsidian	1007
minecraft:block	minecraft:cut_copper	1134
minecraft:block	minecraft:cut_copper_slab	1158
minecraft:block	minecraft:cut_copper_stairs	1150
minecraft:block	minecraft:cut_red_sandstone	651
minecraft:block	minecraft:cut_red_sandstone_slab	676
minecraft:block	minecraft:cut_sandstone	117
minecraft:block	minecraft:cut_sandstone_slab	667
minecraft:block	minecraft:cyan_banner	626
minecraft:block	minecraft:cyan_bed	128
minecraft:block	minecraft:cyan_candle	1044
minecraft:block	minecraft:cyan_candle_cake	1061
minecraft:block	minecraft:cyan_carpet	601
minecraft:block	minecraft:cyan_concrete	777
minecraft:block	minecraft:cyan_concrete_powder	825
minecraft:block	minecraft:cyan_concrete_slab	809
minecraft:block	minecraft:cyan_concrete_stairs	793
minecraft:block	minecraft:cyan_glazed_terracotta	761
minecraft:block	minecraft:cyan_shulker_box	745
minecraft:block	minecraft:cyan_stained_glass	358
minecraft:block	minecraft:cyan_stained_glass_pane	562
minecraft:block	minecraft:cyan_terracotta	546
minecraft:block	minecraft:cyan_wall_banner	642
minecraft:block	minecraft:cyan_wool	160
minecraft:block	minecraft:cyan_wool_slab	192
minecraft:block	minecraft:cyan_wool_stairs	176
minecraft:block	minecraft:damaged_anvil	522
minecraft:block	minecraft:dandelion	200
minecraft:block	minecraft:dark_oak_button	501
minecraft:block	minecraft:dark_oak_door	707
minecraft:block	minecraft:dark_oak_fence	697
minecraft:block	minecraft:dark_oak_fence_gate	687
minecraft:block	minecraft:dark_oak_hanging_sign	286
minecraft:block	minecraft:dark_oak_leaves	100
minecraft:block	minecraft:dark_oak_log	57
minecraft:block	minecraft:dark_oak_planks	19
minecraft:block	minecraft:dark_oak_pressure_plate	315
minecraft:block	minecraft:dark_oak_sapling	32
minecraft:block	minecraft:dark_oak_shelf	228
minecraft:block	minecraft:dark_oak_sign	260
minecraft:block	minecraft:dark_oak_slab	659
minecraft:block	minecraft:dark_oak_stairs	571
minecraft:block	minecraft:dark_oak_trapdoor	371
minecraft:block	minecraft:dark_oak_wall_hanging_sign	299
minecraft:block	minecraft:dark_oak_wall_sign	275
minecraft:block	minecraft:dark_oak_wood	81
minecraft:block	minecraft:dark_prismarine	583
minecraft:block	minecraft:dark_prismarine_slab	589
minecraft:block	minecraft:dark_prismarine_stairs	586
minecraft:block	minecraft:daylight_detector	527
minecraft:block	minecraft:dead_brain_coral	849
minecraft:block	minecraft:dead_brain_coral_block	839
minecraft:block	minecraft:dead_brain_coral_fan	859
minecraft:block	minecraft:dead_brain_coral_wall_fan	869
minecraft:block	minecraft:dead_bubble_coral	850
minecraft:block	minecraft:dead_bubble_coral_block	840
minecraft:block	minecraft:dead_bubble_coral_fan	860
minecraft:block	minecraft:dead_bubble_coral_wall_fan	870
minecraft:block	minecraft:dead_bush	142
minecraft:block	minecraft:dead_fire_coral	851
minecraft:block	minecraft:dead_fire_coral_block	841
minecraft:block	minecraft:dead_fire_coral_fan	861
minecraft:block	minecraft:dead_fire_coral_wall_fan	871
minecraft:block	minecraft:dead_horn_coral	852
minecraft:block	minecraft:dead_horn_coral_block	842
minecraft:block	minecraft:dead_horn_coral_fan	862
minecraft:block	minecraft:dead_horn_coral_wall_fan	872
minecraft:block	minecraft:dead_tube_coral	848
minecraft:block	minecraft:dead_tube_coral_block	838
minecraft:block	minecraft:dead_tube_coral_fan	858
minecraft:block	minecraft:dead_tube_coral_wall_fan	868
minecraft:block	minecraft:decorated_pot	1273
minecraft:block	minecraft:deepslate	1241
minecraft:block	minecraft:deepslate_brick_slab	1256
minecraft:block	minecraft:deepslate_brick_stairs	1255
minecraft:block	minecraft:deepslate_brick_wall	1257
minecraft:block	minecraft:deepslate_bricks	1254
minecraft:block	minecraft:deepslate_coal_ore	49
minecraft:block	minecraft:deepslate_copper_ore	1133
minecraft:block	minecraft:deepslate_diamond_ore	248
minecraft:block	minecraft:deepslate_emerald_ore	450
minecraft:block	minecraft:deepslate_gold_ore	45
minecraft:block	minecraft:deepslate_iron_ore	47
minecraft:block	minecraft:deepslate_lapis_ore	112
minecraft:block	minecraft:deepslate_redstone_ore	321
minecraft:block	minecraft:deepslate_tile_slab	1252
minecraft:block	minecraft:deepslate_tile_stairs	1251
minecraft:block	minecraft:deepslate_tile_wall	1253
minecraft:block	minecraft:deepslate_tiles	1250
minecraft:block	minecraft:detector_rail	137
minecraft:block	minecraft:diamond_block	249
minecraft:block	minecraft:diamond_ore	247
minecraft:block	minecraft:diorite	4
minecraft:block	minecraft:diorite_slab	913
minecraft:block	minecraft:diorite_stairs	900
minecraft:block	minecraft:diorite_wall	926
minecraft:block	minecraft:dirt	9
minecraft:block	minecraft:dirt_path	724
minecraft:block	minecraft:dispenser	114
minecraft:block	minecraft:dragon_egg	444
minecraft:block	minecraft:dragon_head	516
minecraft:block	minecraft:dragon_wall_head	517
minecraft:block	minecraft:dried_ghast	837
minecraft:block	minecraft:dried_kelp_block	834
minecraft:block	minecraft:dripstone_block	1222
minecraft:block	minecraft:dropper	536
minecraft:block	minecraft:emerald_block	454
minecraft:block	minecraft:emerald_ore	449
minecraft:block	minecraft:enchanting_table	435
minecraft:block	minecraft:end_gateway	725
minecraft:block	minecraft:end_portal	441
minecraft:block	minecraft:end_portal_frame	442
minecraft:block	minecraft:end_rod	712
minecraft:block	minecraft:end_stone	443
minecraft:block	minecraft:end_stone_brick_slab	906
minecraft:block	minecraft:end_stone_brick_stairs	892
minecraft:block	minecraft:end_stone_brick_wall	925
minecraft:block	minecraft:end_stone_bricks	719
minecraft:block	minecraft:ender_chest	451
minecraft:block	minecraft:exposed_chiseled_copper	1143
minecraft:block	minecraft:exposed_copper	1125
minecraft:block	minecraft:exposed_copper_bars	393
minecraft:block	minecraft:exposed_copper_bulb	1191
minecraft:block	minecraft:exposed_copper_chain	402
minecraft:block	minecraft:exposed_copper_chest	1199
minecraft:block	minecraft:exposed_copper_door	1167
minecraft:block	minecraft:exposed_copper_golem_statue	1207
minecraft:block	minecraft:exposed_copper_grate	1183
minecraft:block	minecraft:exposed_copper_lantern	942
minecraft:block	minecraft:exposed_copper_trapdoor	1175
minecraft:block	minecraft:exposed_cut_copper	1135
minecraft:block	minecraft:exposed_cut_copper_slab	1159
minecraft:block	minecraft:exposed_cut_copper_stairs	1151
minecraft:block	minecraft:exposed_lightning_rod	1215
minecraft:block	minecraft:farmland	252
minecraft:block	minecraft:fern	141
minecraft:block	minecraft:fire	240
minecraft:block	minecraft:fire_coral	856
minecraft:block	minecraft:fire_coral_block	846
minecraft:block	minecraft:fire_coral_fan	866
minecraft:block	minecraft:fire_coral_wall_fan	876
minecraft:block	minecraft:firefly_bush	1285
minecraft:block	minecraft:fletching_table	933
minecraft:block	minecraft:flower_pot	462
minecraft:block	minecraft:flowering_azalea	1229
minecraft:block	minecraft:flowering_azalea_leaves	107
minecraft:block	minecraft:frogspawn	1271
minecraft:block	minecraft:frosted_ice	728
minecraft:block	minecraft:furnace	253
minecraft:block	minecraft:gilded_blackstone	1025
minecraft:block	minecraft:glass	110
minecraft:block	minecraft:glass_pane	409
minecraft:block	minecraft:glow_lichen	417
minecraft:block	minecraft:glowstone	343
minecraft:block	minecraft:gold_block	217
minecraft:block	minecraft:gold_ore	44
minecraft:block	minecraft:golden_dandelion	201
minecraft:block	minecraft:granite	2
minecraft:block	minecraft:granite_slab	909
minecraft:block	minecraft:granite_stairs	896
minecraft:block	minecraft:granite_wall	918
minecraft:block	minecraft:grass_block	8
minecraft:block	minecraft:gravel	42
minecraft:block	minecraft:gray_banner	624
minecraft:block	minecraft:gray_bed	126
minecraft:block	minecraft:gray_candle	1042
minecraft:block	minecraft:gray_candle_cake	1059
minecraft:block	minecraft:gray_carpet	599
minecraft:block	minecraft:gray_concrete	775
minecraft:block	minecraft:gray_concrete_powder	823
minecraft:block	minecraft:gray_concrete_slab	807
minecraft:block	minecraft:gray_concrete_stairs	791
minecraft:block	minecraft:gray_glazed_terracotta	759
minecraft:block	minecraft:gray_shulker_box	743
minecraft:block	minecraft:gray_stained_glass	356
minecraft:block	minecraft:gray_stained_glass_pane	560
minecraft:block	minecraft:gray_terracotta	544
minecraft:block	minecraft:gray_wall_banner	640
minecraft:block	minecraft:gray_wool	158
minecraft:block	minecraft:gray_wool_slab	190
minecraft:block	minecraft:gray_wool_stairs	174
minecraft:block	minecraft:green_banner	630
minecraft:block	minecraft:green_bed	132
minecraft:block	minecraft:green_candle	1048
minecraft:block	minecraft:green_candle_cake	1065
minecraft:block	minecraft:green_carpet	605
minecraft:block	minecraft:green_concrete	781
minecraft:block	minecraft:green_concrete_powder	829
minecraft:block	minecraft:green_concrete_slab	813
minecraft:block	minecraft:green_concrete_stairs	797
minecraft:block	minecraft:green_glazed_terracotta	765
minecraft:block	minecraft:green_shulker_box	749
minecraft:block	minecraft:green_stained_glass	362
minecraft:block	minecraft:green_stained_glass_pane	566
minecraft:block	minecraft:green_terracotta	550
minecraft:block	minecraft:green_wall_banner	646
minecraft:block	minecraft:green_wool	164
minecraft:block	minecraft:green_wool_slab	196
minecraft:block	minecraft:green_wool_stairs	180
minecraft:block	minecraft:grindstone	934
minecraft:block	minecraft:hanging_roots	1238
minecraft:block	minecraft:hay_block	591
minecraft:block	minecraft:heavy_core	1277
minecraft:block	minecraft:heavy_weighted_pressure_plate	525
minecraft:block	minecraft:honey_block	1003
minecraft:block	minecraft:honeycomb_block	1004
minecraft:block	minecraft:hopper	530
minecraft:block	minecraft:horn_coral	857
minecraft:block	minecraft:horn_coral_block	847
minecraft:block	minecraft:horn_coral_fan	867
minecraft:block	minecraft:horn_coral_wall_fan	877
minecraft:block	minecraft:ice	326
minecraft:block	minecraft:infested_chiseled_stone_bricks	387
minecraft:block	minecraft:infested_cobblestone	383
minecraft:block	minecraft:infested_cracked_stone_bricks	386
minecraft:block	minecraft:infested_deepslate	1261
minecraft:block	minecraft:infested_mossy_stone_bricks	385
minecraft:block	minecraft:infested_stone	382
minecraft:block	minecraft:infested_stone_bricks	384
minecraft:block	minecraft:iron_bars	391
minecraft:block	minecraft:iron_block	218
minecraft:block	minecraft:iron_chain	400
minecraft:block	minecraft:iron_door	308
minecraft:block	minecraft:iron_ore	46
minecraft:block	minecraft:iron_trapdoor	580
minecraft:block	minecraft:jack_o_lantern	346
minecraft:block	minecraft:jigsaw	996
minecraft:block	minecraft:jukebox	332
minecraft:block	minecraft:jungle_button	498
minecraft:block	minecraft:jungle_door	704
minecraft:block	minecraft:jungle_fence	694
minecraft:block	minecraft:jungle_fence_gate	684
minecraft:block	minecraft:jungle_hanging_sign	285
minecraft:block	minecraft:jungle_leaves	97
minecraft:block	minecraft:jungle_log	54
minecraft:block	minecraft:jungle_planks	16
minecraft:block	minecraft:jungle_pressure_plate	312
minecraft:block	minecraft:jungle_sapling	29
minecraft:block	minecraft:jungle_shelf	229
minecraft:block	minecraft:jungle_sign	259
minecraft:block	minecraft:jungle_slab	656
minecraft:block	minecraft:jungle_stairs	457
minecraft:block	minecraft:jungle_trapdoor	368
minecraft:block	minecraft:jungle_wall_hanging_sign	298
minecraft:block	minecraft:jungle_wall_sign	274
minecraft:block	minecraft:jungle_wood	78
minecraft:block	minecraft:kelp	832
minecraft:block	minecraft:kelp_plant	833
minecraft:block	minecraft:ladder	266
minecraft:block	minecraft:lantern	939
minecraft:block	minecraft:lapis_block	113
minecraft:block	minecraft:lapis_ore	111
minecraft:block	minecraft:large_amethyst_bud	1071
minecraft:block	minecraft:large_fern	616
minecraft:block	minecraft:lava	38
minecraft:block	minecraft:lava_cauldron	439
